brand_name_rx_count,gender,generic_rx_count,region,settlement_type,specialty,years_practicing
919,M,3676,Northeast,non-urban,Geriatric Medicine,6
136,M,1613,Midwest,urban,Adult Health,6
270,F,2645,South,non-urban,Family,3
871,M,10073,Midwest,non-urban,Medical,8
654,F,5383,Midwest,urban,Cardiovascular Disease,8
2325,M,15831,South,non-urban,Adult Health,3
678,F,2887,Northeast,non-urban,Adult Health,7
1770,M,8060,South,urban,Geriatric Medicine,8
546,F,3438,South,non-urban,Family,5
289,M,1735,South,non-urban,Medical,7
346,M,1108,South,non-urban,Psychiatry,7
560,F,2869,West,non-urban,Family,7
1477,M,4181,Northeast,non-urban,Cardiovascular Disease,7
2597,M,5857,South,urban,Neurology,7
884,M,3111,Midwest,urban,Psych/Mental Health,7
198,M,2118,West,non-urban,Nephrology,7
1531,M,8341,Northeast,non-urban,Geriatric Medicine,6
5035,M,17725,West,non-urban,"Endocrinology, Diabetes & Metabolism",8
775,F,2405,Northeast,non-urban,Adult Health,7
167,F,1952,West,urban,Family,7
772,M,5042,Midwest,urban,Cardiovascular Disease,7
858,F,3611,South,urban,Neurology,6
370,M,2698,South,urban,Medical,4
410,F,2466,West,urban,Family,7
920,F,5083,Northeast,urban,Family,1
361,F,2843,Midwest,non-urban,Geriatric Medicine,6
2014,M,3875,West,non-urban,Cardiovascular Disease,8
429,M,2779,Northeast,urban,Rheumatology,7
332,M,3291,Northeast,non-urban,Psychiatry,7
673,F,3174,West,non-urban,Neurology,7
194,F,1214,South,urban,Family,7
518,F,2687,South,urban,Family,4
1497,M,8717,Northeast,non-urban,Adolescent Medicine,7
910,M,5168,South,non-urban,Cardiovascular Disease,8
460,M,2246,South,non-urban,Cardiovascular Disease,7
265,F,1354,West,non-urban,Family,7
1001,M,4585,South,urban,Rheumatology,7
1003,F,3257,Northeast,non-urban,Neurology,7
1001,F,6500,West,non-urban,Geriatric Medicine,6
439,F,2470,South,non-urban,Geriatric Medicine,6
553,M,4666,West,non-urban,Neurology,8
600,M,2788,Midwest,urban,Rheumatology,7
674,M,5791,Midwest,non-urban,Psychiatry,5
777,M,5169,South,urban,Rheumatology,7
273,F,1637,South,non-urban,Family,6
676,M,1381,South,urban,Nephrology,8
827,M,3168,Northeast,non-urban,Cardiovascular Disease,8
211,F,1847,South,urban,Family,3
346,F,3033,South,non-urban,Psychiatry,4
736,M,2074,Northeast,non-urban,Cardiovascular Disease,7
438,F,1367,South,non-urban,Medical,4
367,F,1622,Midwest,urban,Family,2
1702,M,10280,West,non-urban,Gastroenterology,7
427,F,3446,South,urban,Hematology & Oncology,8
637,M,2777,Northeast,urban,Cardiovascular Disease,8
254,M,2449,West,non-urban,Nephrology,8
548,F,3690,South,non-urban,Family,7
1618,F,1416,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",6
1559,M,2526,Northeast,non-urban,Pulmonary Disease,7
297,M,2366,West,non-urban,Family,7
1761,M,3673,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
193,M,2150,South,urban,Geriatric Medicine,7
226,M,2503,West,non-urban,Infectious Disease,6
574,M,2226,South,urban,Gastroenterology,8
381,F,3000,South,non-urban,Family,3
783,M,6793,Midwest,urban,Cardiovascular Disease,7
603,M,2680,Midwest,non-urban,Psychiatry,7
503,M,2763,South,urban,Nephrology,7
920,M,3739,Northeast,non-urban,Cardiovascular Disease,8
1935,M,4891,South,non-urban,Cardiovascular Disease,7
1264,M,2756,South,urban,Neurology,7
817,M,3241,Northeast,urban,Neurology,3
476,M,2646,South,urban,Interventional Pain Medicine,7
611,F,3512,South,non-urban,Psych/Mental Health,7
875,M,2805,Northeast,non-urban,Rheumatology,7
140,F,1413,South,non-urban,Family,1
647,M,2331,South,non-urban,Neurology,8
428,F,3120,Northeast,urban,Psych/Mental Health,7
3954,M,2276,South,non-urban,"Endocrinology, Diabetes & Metabolism",8
1756,M,2156,West,non-urban,"Endocrinology, Diabetes & Metabolism",7
1677,M,12556,Midwest,non-urban,Gastroenterology,6
188,M,2139,West,non-urban,Medical,6
501,M,2449,Midwest,non-urban,Neurology,8
383,M,2853,Midwest,non-urban,Cardiovascular Disease,7
696,M,4620,South,non-urban,Medical,6
434,F,2074,South,non-urban,Neurology,8
302,F,2206,Midwest,urban,Family,4
1328,M,6527,South,urban,Psychiatry,7
182,M,1379,West,non-urban,Medical,1
521,F,3723,South,urban,Acute Care,8
644,M,1391,Northeast,non-urban,Cardiovascular Disease,8
2112,M,12169,Midwest,urban,Geriatric Medicine,7
1278,M,2976,West,non-urban,"Endocrinology, Diabetes & Metabolism",8
263,F,1105,South,urban,Family,7
592,M,2412,South,urban,Primary Care,6
406,M,5542,South,urban,Psychiatry,8
1161,M,1546,West,non-urban,"Endocrinology, Diabetes & Metabolism",8
194,M,2345,West,non-urban,Rheumatology,8
859,M,3708,South,urban,Cardiovascular Disease,7
368,F,2204,Midwest,urban,Medical,5
744,F,2618,South,non-urban,Family,7
379,M,2907,South,non-urban,Adult Medicine,7
434,M,2558,South,urban,Neurology,6
3280,M,17026,South,non-urban,Geriatric Medicine,6
718,M,1667,Northeast,non-urban,Neurology,6
461,F,3157,Northeast,urban,Family,7
2676,M,11519,Northeast,non-urban,Infectious Disease,7
476,F,2785,South,non-urban,Family,4
409,M,2061,Midwest,urban,Nephrology,8
2207,M,8704,Northeast,non-urban,Geriatric Medicine,7
258,F,2727,West,non-urban,Family,4
867,M,5358,Midwest,non-urban,Geriatric Medicine,8
216,M,3037,Northeast,non-urban,Psychiatry,8
854,F,4943,West,non-urban,Medical,7
333,M,2090,West,non-urban,Cardiovascular Disease,7
114,F,1093,South,non-urban,Family,8
298,F,1473,Midwest,non-urban,Adult Health,6
68,M,1245,West,urban,Medical,7
951,M,3896,Midwest,urban,Cardiovascular Disease,7
342,M,2768,Midwest,non-urban,Cardiovascular Disease,7
1596,F,1683,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
995,M,5806,Northeast,non-urban,Cardiovascular Disease,7
275,M,2244,Midwest,non-urban,Sports Medicine,7
1647,M,9986,South,urban,Cardiovascular Disease,8
430,F,2488,South,non-urban,Family,6
124,F,1869,West,urban,Medical,7
658,M,2555,Midwest,non-urban,Cardiovascular Disease,7
865,M,2093,West,urban,Nephrology,7
711,F,1042,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
329,F,2311,Northeast,non-urban,Adult Medicine,7
691,F,2377,Northeast,urban,Medical,7
605,M,3606,Northeast,urban,Cardiovascular Disease,8
1276,M,9940,Northeast,non-urban,Infectious Disease,7
1267,M,6245,South,urban,Rheumatology,7
629,M,2820,Midwest,urban,Psychiatry,8
612,M,3082,South,non-urban,Neurology,7
586,M,3427,South,non-urban,Psychiatry,7
505,F,2451,Midwest,urban,Family,2
1223,M,2987,South,non-urban,Cardiovascular Disease,7
793,M,4435,South,urban,Neurology,7
703,M,3647,Northeast,urban,Medical,7
620,M,4624,West,non-urban,Geriatric Medicine,6
485,M,2813,South,non-urban,Medical,7
249,F,2201,Midwest,non-urban,Family,6
1788,F,6403,Northeast,non-urban,Adult Health,8
587,M,4145,Midwest,non-urban,Family,7
1856,F,9198,South,non-urban,Family,4
327,F,1579,South,non-urban,Family,6
445,F,2562,South,non-urban,Family,5
621,F,4021,Midwest,urban,Adult Health,7
1840,F,6720,South,urban,Geriatric Medicine,7
823,F,6492,South,urban,Family,5
2702,M,3226,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
271,F,2385,Midwest,urban,Gerontology,8
160,F,1308,South,urban,Family,7
1433,M,3723,West,non-urban,Cardiovascular Disease,7
567,M,1748,West,non-urban,Nephrology,7
1616,M,3481,West,non-urban,Cardiovascular Disease,7
492,M,1274,Midwest,urban,Neurology,8
365,F,2491,South,urban,Acute Care,8
747,F,3323,Midwest,urban,Psych/Mental Health,7
467,F,3619,West,non-urban,Family,4
446,F,1993,Northeast,non-urban,Adult Health,1
692,M,6507,South,urban,Adult Medicine,5
2353,F,9540,Midwest,non-urban,Adolescent Medicine,6
358,M,3178,South,non-urban,Adult Medicine,7
616,M,3463,Northeast,non-urban,Cardiovascular Disease,8
462,M,3532,Midwest,urban,Psychiatry,8
482,M,4338,South,urban,Cardiovascular Disease,7
700,F,4276,South,non-urban,Psych/Mental Health,4
525,M,3612,Northeast,non-urban,Cardiovascular Disease,7
827,M,4648,South,non-urban,Psychiatry,7
214,M,1908,Northeast,non-urban,Psychiatry,7
776,F,3558,South,urban,Gerontology,7
361,M,3600,South,non-urban,Gastroenterology,7
1970,M,2212,West,non-urban,Infectious Disease,7
688,M,4406,West,non-urban,Geriatric Medicine,7
989,M,3187,West,non-urban,Cardiovascular Disease,7
833,M,4606,West,urban,Cardiovascular Disease,8
179,M,2100,South,non-urban,Medical,7
1233,M,4334,South,non-urban,Cardiovascular Disease,7
1299,M,3724,West,non-urban,Neurology,8
352,M,3801,Midwest,urban,Psychiatry,7
1350,F,1373,Midwest,non-urban,Family,6
614,M,3536,South,urban,Cardiovascular Disease,7
739,F,4622,South,urban,Family,4
575,M,2366,Northeast,non-urban,Cardiovascular Disease,5
464,M,1995,Northeast,non-urban,Gastroenterology,7
730,M,4193,West,urban,Cardiovascular Disease,7
1242,M,4296,South,non-urban,Nephrology,8
546,F,2220,Midwest,non-urban,Neurology,7
554,F,2939,Northeast,urban,Family,8
961,M,8109,Northeast,non-urban,Cardiovascular Disease,7
529,F,3246,South,urban,Family,7
2133,M,10429,Midwest,urban,Cardiovascular Disease,8
403,F,1513,South,urban,Primary Care,8
258,M,1445,South,urban,Nephrology,8
2140,M,6642,Northeast,non-urban,Pulmonary Disease,7
394,F,2083,Midwest,non-urban,Adult Health,5
963,M,3780,South,non-urban,Gastroenterology,7
751,F,5643,South,urban,Family,7
638,M,5081,West,non-urban,Geriatric Medicine,7
1326,M,4511,Northeast,non-urban,Nephrology,7
156,M,1507,West,non-urban,Medical,8
279,M,2707,South,urban,Rheumatology,7
1988,F,10886,Midwest,non-urban,Adolescent Medicine,8
575,M,4422,West,urban,Rheumatology,7
486,M,2501,South,urban,Psychiatry,7
1162,F,3470,South,urban,Cardiovascular Disease,7
1514,M,6022,South,urban,Cardiovascular Disease,7
534,F,3314,West,non-urban,Adult Health,5
783,M,2878,Midwest,urban,Neurology,6
535,M,3056,West,urban,Pulmonary Disease,8
1342,M,9224,Midwest,non-urban,Pain Medicine,7
202,F,1218,West,urban,Adult Health,6
1280,M,9580,Midwest,non-urban,Cardiovascular Disease,7
208,F,1950,South,non-urban,Family,7
151,F,1239,South,urban,Family,7
217,F,1143,Midwest,urban,Family,8
127,F,1676,West,non-urban,Medical,7
683,M,4004,West,non-urban,Cardiovascular Disease,7
934,M,4364,Midwest,non-urban,Cardiovascular Disease,8
452,M,3608,West,non-urban,Adult Medicine,7
336,F,2038,West,urban,Adult Health,6
1252,F,5603,South,urban,Cardiovascular Disease,7
251,M,2827,Midwest,non-urban,Psychiatry,7
104,M,1451,South,urban,Family,7
431,M,2256,South,non-urban,Neurology,8
329,M,4640,Midwest,non-urban,Rheumatology,8
854,M,6109,West,non-urban,Interventional Cardiology,7
769,F,3999,South,non-urban,Cardiovascular Disease,7
449,M,3136,West,non-urban,Clinical Cardiac Electrophysiology,7
2097,F,2384,Midwest,urban,"Endocrinology, Diabetes & Metabolism",7
553,M,1919,Midwest,non-urban,Cardiovascular Disease,7
1224,F,1413,Northeast,urban,"Endocrinology, Diabetes & Metabolism",7
4073,M,17445,South,urban,Adult Medicine,7
112,M,1997,South,non-urban,Geriatric Medicine,7
641,M,5406,West,non-urban,Cardiovascular Disease,7
1530,M,8433,South,non-urban,Cardiovascular Disease,7
848,F,5889,South,urban,Psych/Mental Health,7
242,M,1918,Northeast,non-urban,Gastroenterology,8
188,M,1913,Midwest,non-urban,Adult Medicine,7
687,M,2888,Northeast,non-urban,Cardiovascular Disease,7
432,F,1899,Midwest,urban,Neurology,7
524,M,2402,Midwest,non-urban,Neurology,8
1115,M,8058,South,urban,Neurology,8
366,M,4382,Midwest,urban,Psychiatry,7
554,F,3060,South,urban,Medical,7
685,F,3385,South,non-urban,Neurology,8
1023,M,2990,South,urban,Neurology,7
343,M,2801,South,non-urban,Adolescent Medicine,7
322,M,1320,Northeast,non-urban,Pulmonary Disease,7
1012,M,5467,Midwest,urban,Cardiovascular Disease,8
922,M,6188,South,urban,Psychiatry,7
545,F,3589,Northeast,non-urban,Gerontology,2
445,M,2657,Midwest,non-urban,Psych/Mental Health,7
1492,M,3461,South,urban,Neurology,8
131,F,1800,West,non-urban,Family,7
566,F,5264,South,urban,Family,7
879,M,7688,Midwest,urban,Cardiovascular Disease,8
687,M,5806,South,urban,Adult Medicine,8
2031,F,11350,South,urban,Neurology,8
543,F,2175,West,non-urban,Cardiovascular Disease,8
599,M,4438,Northeast,non-urban,Cardiovascular Disease,7
631,M,4502,West,urban,Adult Medicine,7
3925,M,24427,Northeast,urban,Geriatric Medicine,8
400,F,2291,Northeast,urban,Family,2
406,M,2717,Midwest,non-urban,Psychiatry,7
699,F,5459,South,non-urban,Family,7
562,F,3346,West,non-urban,Gerontology,6
676,M,5812,Northeast,non-urban,Cardiovascular Disease,7
573,F,3748,West,urban,Cardiovascular Disease,7
377,M,2151,South,urban,Child & Adolescent Psychiatry,8
744,M,2938,South,non-urban,Neurology,7
457,F,3014,Midwest,urban,Family,8
229,F,1379,South,non-urban,Family,1
363,M,3789,South,non-urban,Psychiatry,7
431,M,1355,South,urban,Medical,7
713,M,2068,South,non-urban,Nephrology,7
921,M,2821,Northeast,non-urban,Cardiovascular Disease,8
1157,M,4957,Northeast,non-urban,Cardiovascular Disease,8
2003,F,4780,South,urban,Psychiatry,8
934,M,1688,Northeast,non-urban,Pulmonary Disease,7
812,M,3350,Midwest,non-urban,Psychiatry,7
454,M,2929,South,non-urban,Geriatric Medicine,7
363,M,1755,South,non-urban,Nephrology,8
693,M,3391,Midwest,urban,Cardiovascular Disease,8
502,F,2469,Northeast,non-urban,Geriatric Medicine,7
832,M,2902,Northeast,non-urban,Cardiovascular Disease,7
234,F,1376,South,urban,Medical,6
247,M,1606,South,urban,Medical Oncology,7
300,M,2888,Midwest,urban,Cardiovascular Disease,6
741,M,4740,South,urban,Neurology,8
404,F,3161,Midwest,non-urban,Family,2
346,M,1191,West,non-urban,Pulmonary Disease,7
434,M,2485,South,non-urban,Cardiovascular Disease,8
1817,M,7623,West,urban,Nephrology,7
839,M,5236,South,non-urban,Cardiovascular Disease,7
1032,M,3044,South,non-urban,Neurology,7
164,F,1910,South,urban,Family,3
612,M,3875,Midwest,non-urban,Cardiovascular Disease,7
583,M,1821,South,non-urban,Neurology,6
543,M,2365,South,non-urban,Nephrology,8
1163,M,5254,Northeast,non-urban,Cardiovascular Disease,8
1804,F,7699,Northeast,non-urban,Medical,6
3579,M,18721,Midwest,urban,Sports Medicine,8
313,F,2689,West,urban,Adult Health,6
487,F,1324,Northeast,non-urban,Pulmonary Disease,7
690,F,3703,South,urban,Medical,7
2158,F,2731,South,urban,"Endocrinology, Diabetes & Metabolism",7
1923,M,6623,South,urban,Nephrology,8
842,M,3627,Northeast,non-urban,Cardiovascular Disease,7
370,M,2038,South,non-urban,Cardiovascular Disease,8
318,M,2475,Midwest,non-urban,Psychiatry,7
714,M,4565,South,urban,Medical,4
4304,M,3379,South,urban,"Endocrinology, Diabetes & Metabolism",7
171,F,2344,West,urban,Family,7
1011,F,9411,South,urban,Geriatric Medicine,7
740,F,2439,West,non-urban,Cardiovascular Disease,6
2354,F,1709,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",8
167,F,1949,West,urban,Acute Care,5
314,F,1822,South,urban,Family,7
853,F,3117,Midwest,urban,Psychiatry,7
364,M,2164,Northeast,non-urban,Gastroenterology,7
484,M,2754,Northeast,non-urban,Geriatric Medicine,7
588,F,2242,Northeast,urban,Family,7
648,M,4488,West,urban,Neurology,8
1258,M,4081,Midwest,non-urban,Psychiatry,6
403,M,2378,Midwest,non-urban,Psychiatry,7
498,M,3077,West,urban,Sports Medicine,7
589,M,2793,Northeast,non-urban,Cardiovascular Disease,7
1192,M,1126,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
2275,M,11059,Northeast,non-urban,Geriatric Medicine,8
423,M,3707,Midwest,non-urban,Cardiovascular Disease,8
4010,M,23506,South,urban,Cardiovascular Disease,8
184,M,1203,South,non-urban,Medical,7
850,M,7795,Northeast,urban,Psychiatry,7
937,M,11400,West,non-urban,Psychiatry,7
1237,M,5388,West,urban,Nephrology,7
639,M,2384,South,non-urban,Nephrology,7
459,M,1949,South,urban,Nephrology,8
894,M,5083,South,urban,Cardiovascular Disease,6
268,F,2704,West,non-urban,Family,7
300,M,5010,Northeast,non-urban,Psychiatry,7
1140,F,1817,South,urban,"Endocrinology, Diabetes & Metabolism",6
930,M,2690,South,urban,Cardiovascular Disease,7
287,F,1946,West,non-urban,Family,6
2108,M,3819,South,non-urban,Gastroenterology,8
615,F,3060,South,urban,Family,7
445,M,1916,Northeast,urban,Family,3
442,F,2608,Midwest,non-urban,Geriatric Medicine,7
309,F,3316,Northeast,non-urban,Family,3
277,F,2618,South,non-urban,Family,6
485,M,3993,Midwest,non-urban,Cardiovascular Disease,7
481,F,3949,South,non-urban,Adult Health,7
423,M,2689,Midwest,urban,Psychiatry,7
221,M,2307,Midwest,urban,Nephrology,7
15018,M,24944,West,non-urban,Nephrology,7
2622,M,14308,South,non-urban,Geriatric Medicine,7
777,M,2089,Northeast,non-urban,Pulmonary Disease,7
614,F,1905,South,urban,Nephrology,6
3948,F,2994,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",8
1033,M,3919,South,non-urban,Nephrology,7
451,M,3779,West,urban,Psychiatry,8
289,F,1214,West,non-urban,Primary Care,2
1907,M,10731,South,non-urban,Nephrology,8
385,F,3645,South,urban,Psychiatry,7
1351,M,2945,Northeast,non-urban,Nephrology,7
796,F,915,West,non-urban,Infectious Disease,6
549,M,2901,West,non-urban,Cardiovascular Disease,7
1156,M,2643,South,non-urban,"Endocrinology, Diabetes & Metabolism",7
1370,M,8880,West,non-urban,Geriatric Medicine,7
378,M,2727,Midwest,non-urban,Psychiatry,7
1230,M,4333,Northeast,urban,Infectious Disease,7
1060,M,5348,South,urban,Gastroenterology,7
693,F,2650,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",7
837,M,8044,South,non-urban,Psychiatry,6
574,M,2625,West,non-urban,Cardiovascular Disease,7
738,F,3080,South,urban,Family,8
1265,F,6513,Midwest,non-urban,Family,3
462,M,2449,Midwest,urban,Neurology,7
3477,M,13571,Midwest,non-urban,Cardiovascular Disease,7
75,F,1098,Northeast,non-urban,Family,8
1154,F,4050,South,urban,Psychiatry,7
665,M,2943,Northeast,non-urban,Medical,1
1431,M,6992,South,non-urban,Cardiovascular Disease,7
2445,M,1422,South,non-urban,Infectious Disease,7
256,F,1552,West,urban,Medical,7
561,F,3230,Northeast,urban,Cardiovascular Disease,7
267,M,1772,West,non-urban,Geriatric Medicine,7
186,F,1807,South,urban,Family,6
1288,M,8424,Midwest,non-urban,Geriatric Medicine,7
794,M,5364,Northeast,non-urban,Family,2
780,M,4607,South,urban,Cardiovascular Disease,8
238,F,1999,South,non-urban,Nephrology,6
397,M,1768,Northeast,non-urban,Rheumatology,7
341,F,996,South,urban,Family,7
751,M,3333,South,non-urban,Hematology & Oncology,7
752,M,2527,South,urban,Neurology,7
433,M,3513,West,non-urban,Adult Medicine,6
121,M,1476,West,non-urban,Family,7
2666,M,14858,Midwest,urban,Psychiatry,7
361,F,1612,West,non-urban,Family,6
355,F,1847,Northeast,urban,Medical,6
678,F,3758,West,non-urban,Geriatric Medicine,7
1543,F,7856,South,non-urban,Rheumatology,7
463,F,3150,South,non-urban,Family,5
689,F,2221,Midwest,non-urban,Neurology,8
195,F,1840,Midwest,non-urban,Medical,6
644,M,4084,Midwest,urban,Neurology,7
230,F,1931,Northeast,non-urban,Adult Health,6
216,F,1387,South,urban,Family,7
1562,M,4865,Midwest,non-urban,Neurology,8
2517,M,2947,Northeast,non-urban,"Endocrinology, Diabetes & Metabolism",7
504,M,2766,Midwest,non-urban,Psychiatry,7
405,M,3748,South,urban,Cardiovascular Disease,8
2082,M,5856,South,urban,Cardiovascular Disease,7
453,M,3775,West,urban,Cardiovascular Disease,7
759,F,4679,Midwest,urban,Family,8
414,M,3298,West,urban,Rheumatology,7
661,M,3116,South,non-urban,Neurology,8
3399,M,18389,Northeast,non-urban,Cardiovascular Disease,7
824,M,6205,West,non-urban,Medical,7
496,F,3292,South,non-urban,Geriatric Medicine,7
389,F,2916,West,non-urban,Cardiovascular Disease,6
1060,F,3432,Northeast,non-urban,Medical,2
1429,M,4357,Midwest,non-urban,"Endocrinology, Diabetes & Metabolism",8
334,F,2170,Northeast,non-urban,Geriatric Medicine,7
519,M,4858,Midwest,urban,Cardiovascular Disease,8
867,M,4050,Midwest,urban,Rheumatology,7
990,M,3616,Northeast,non-urban,Cardiovascular Disease,8
1053,F,6422,West,non-urban,Family,7
507,M,2189,South,non-urban,Nephrology,8
529,M,3226,Midwest,urban,Psychiatry,7
1876,M,3650,Midwest,non-urban,Infectious Disease,7
663,M,2029,South,urban,Gastroenterology,7
2649,M,16076,South,non-urban,Sports Medicine,6
576,M,3951,Northeast,non-urban,Psychiatry,8
225,M,2114,South,non-urban,Nephrology,7
630,F,3396,Northeast,urban,Family,7
544,M,2232,Northeast,non-urban,Nephrology,8
1022,M,4181,South,urban,Cardiovascular Disease,8
1539,M,6276,South,non-urban,Geriatric Medicine,7
1034,M,5183,Midwest,non-urban,Rheumatology,7
124,F,1564,Northeast,urban,Family,7
1030,M,4877,South,urban,Neurology,7
